level_code	admin_code	display_name	territory_name	territory_wikidata_id	territory_type	parent_level_code	parent_admin_code	source
district_or_island	01	Aveiro	Aveiro	Q210527	region			seed.pt_admin_district_or_island
district_or_island	02	Beja	Beja	Q321455	region			seed.pt_admin_district_or_island
district_or_island	03	Braga	Braga	Q326203	region			seed.pt_admin_district_or_island
district_or_island	04	Bragança	Bragança	Q373528	region			seed.pt_admin_district_or_island
district_or_island	05	Castelo Branco	Castelo Branco	Q273529	region			seed.pt_admin_district_or_island
district_or_island	06	Coimbra	Coimbra	Q244517	region			seed.pt_admin_district_or_island
district_or_island	07	Évora	Évora	Q274118	region			seed.pt_admin_district_or_island
district_or_island	08	Faro	Faro	Q244521	region			seed.pt_admin_district_or_island
district_or_island	09	Guarda	Guarda	Q273533	region			seed.pt_admin_district_or_island
district_or_island	10	Leiria	Leiria	Q244512	region			seed.pt_admin_district_or_island
district_or_island	11	Lisboa	Lisbon	Q207199	region			seed.pt_admin_district_or_island
district_or_island	12	Portalegre	Portalegre	Q225189	region			seed.pt_admin_district_or_island
district_or_island	13	Porto	Porto	Q322792	region			seed.pt_admin_district_or_island
district_or_island	14	Santarém	Santarém	Q244510	region			seed.pt_admin_district_or_island
district_or_island	15	Setúbal	Setúbal	Q274109	region			seed.pt_admin_district_or_island
district_or_island	16	Viana do Castelo	Viana do Castelo	Q326214	region			seed.pt_admin_district_or_island
district_or_island	17	Vila Real	Vila Real	Q379372	region			seed.pt_admin_district_or_island
district_or_island	18	Viseu	Viseu	Q273525	region			seed.pt_admin_district_or_island
district_or_island	31	Ilha da Madeira	Madeira Island	Q30188	region			seed.pt_admin_district_or_island
district_or_island	32	Ilha de Porto Santo	Porto Santo	Q27320	municipality			seed.pt_admin_district_or_island
district_or_island	41	Ilha de Santa Maria	Santa Maria Island	Q217262	region			seed.pt_admin_district_or_island
district_or_island	42	Ilha de São Miguel	São Miguel Island	Q209036	region			seed.pt_admin_district_or_island
district_or_island	43	Ilha Terceira	Terceira Island	Q215074	region			seed.pt_admin_district_or_island
district_or_island	44	Ilha da Graciosa	Graciosa Island	Q592315	region			seed.pt_admin_district_or_island
district_or_island	45	Ilha de São Jorge	São Jorge Island	Q743362	region			seed.pt_admin_district_or_island
district_or_island	46	Ilha do Pico	Pico Island	Q210811	region			seed.pt_admin_district_or_island
district_or_island	47	Ilha do Faial	Faial Island	Q657187	region			seed.pt_admin_district_or_island
district_or_island	48	Ilha das Flores	Flores Island	Q216752	region			seed.pt_admin_district_or_island
district_or_island	49	Ilha do Corvo	Corvo Island	Q954488	region			seed.pt_admin_district_or_island
municipality	0101	Águeda	Águeda	Q249906	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0102	Albergaria-a-Velha	Albergaria-a-Velha	Q1870321	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0103	Anadia	Anadia	Q395919	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0104	Arouca	Arouca	Q565302	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0105	Aveiro	Aveiro	Q485581	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0106	Castelo de Paiva	Castelo de Paiva	Q397379	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0107	Espinho	Espinho	Q13225053	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0108	Estarreja	Estarreja	Q381337	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0109	Santa Maria da Feira	Santa Maria da Feira	Q564813	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0110	Ílhavo	Ílhavo	Q291745	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0111	Mealhada	Mealhada	Q381340	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0112	Murtosa	Murtosa	Q2142313	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0113	Oliveira de Azeméis	Oliveira de Azeméis	Q405252	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0114	Oliveira do Bairro	Oliveira do Bairro	Q405241	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0115	Ovar	Ovar	Q404261	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0116	São João da Madeira	São João da Madeira	Q565287	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0117	Sever do Vouga	Sever do Vouga	Q337431	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0118	Vagos	Vagos	Q404220	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0119	Vale de Cambra	Vale de Cambra	Q395953	municipality	district_or_island	01	seed.pt_admin_municipality
municipality	0201	Aljustrel	Aljustrel	Q939511	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0202	Almodôvar	Almodôvar	Q936943	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0203	Alvito	Alvito	Q449526	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0204	Barrancos	Barrancos	Q368867	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0205	Beja	Beja	Q213251	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0206	Castro Verde	Castro Verde	Q551696	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0207	Cuba	Cuba	Q552580	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0208	Ferreira do Alentejo	Ferreira do Alentejo	Q552015	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0209	Mértola	Mértola	Q551056	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0210	Moura	Moura	Q551662	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0211	Odemira	Odemira	Q551669	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0212	Ourique	Ourique	Q519052	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0213	Serpa	Serpa	Q550963	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0214	Vidigueira	Vidigueira	Q551672	municipality	district_or_island	02	seed.pt_admin_municipality
municipality	0301	Amares	Amares	Q455012	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0302	Barcelos	Barcelos	Q213242	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0303	Braga	Braga	Q83247	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0304	Cabeceiras de Basto	Cabeceiras de Basto	Q551048	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0305	Celorico de Basto	Celorico de Basto	Q551653	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0306	Esposende	Esposende	Q552011	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0307	Fafe	Fafe	Q551080	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0308	Guimarães	Guimarães	Q170903	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0309	Póvoa de Lanhoso	Póvoa de Lanhoso	Q551689	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0310	Terras de Bouro	Terras de Bouro	Q551639	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0311	Vieira do Minho	Vieira do Minho	Q551109	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0312	Vila Nova de Famalicão	Vila Nova de Famalicão	Q551658	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0313	Vila Verde	Vila Verde	Q551676	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0314	Vizela	Vizela	Q551955	municipality	district_or_island	03	seed.pt_admin_municipality
municipality	0401	Alfândega da Fé	Alfândega da Fé	Q551059	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0402	Bragança	Bragança	Q768261	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0403	Carrazeda de Ansiães	Carrazeda de Ansiães	Q551666	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0404	Freixo de Espada à Cinta	Freixo de Espada à Cinta	Q551684	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0405	Macedo de Cavaleiros	Macedo de Cavaleiros	Q551693	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0406	Miranda do Douro	Miranda do Douro	Q373475	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0407	Mirandela	Mirandela	Q551502	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0408	Mogadouro	Mogadouro	Q551680	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0409	Torre de Moncorvo	Torre de Moncorvo	Q551507	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0410	Vila Flor	Vila Flor	Q552556	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0411	Vimioso	Vimioso	Q551649	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0412	Vinhais	Vinhais	Q551103	municipality	district_or_island	04	seed.pt_admin_municipality
municipality	0501	Belmonte	Belmonte	Q816115	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0502	Castelo Branco	Castelo Branco	Q373720	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0503	Covilhã	Covilhã	Q849026	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0504	Fundão	Fundão	Q1024927	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0505	Idanha-a-Nova	Idanha-a-Nova	Q999446	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0506	Oleiros	Oleiros	Q1012719	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0507	Penamacor	Penamacor	Q995183	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0508	Proença-a-Nova	Proença-a-Nova	Q1003172	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0509	Sertã	Sertã	Q193402	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0510	Vila de Rei	Vila de Rei	Q1003126	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0511	Vila Velha de Ródão	Vila Velha de Ródão	Q995188	municipality	district_or_island	05	seed.pt_admin_municipality
municipality	0601	Arganil	Arganil	Q426953	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0602	Cantanhede	Cantanhede	Q426945	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0603	Coimbra	Coimbra	Q45412	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0604	Condeixa-a-Nova	Condeixa-a-Nova	Q138830	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0605	Figueira da Foz	Figueira da Foz	Q428459	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0606	Góis	Góis	Q425410	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0607	Lousã	Lousã	Q1006413	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0608	Mira	Mira	Q1006418	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0609	Miranda do Corvo	Miranda do Corvo	Q370187	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0610	Montemor-o-Velho	Montemor-o-Velho	Q45815	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0611	Oliveira do Hospital	Oliveira do Hospital	Q990381	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0612	Pampilhosa da Serra	Pampilhosa da Serra	Q1000099	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0613	Penacova	Penacova	Q1005038	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0614	Penela	Penela	Q576924	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0615	Soure	Soure	Q543993	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0616	Tábua	Tábua	Q988846	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0617	Vila Nova de Poiares	Vila Nova de Poiares	Q425817	municipality	district_or_island	06	seed.pt_admin_municipality
municipality	0701	Alandroal	Alandroal	Q726910	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0702	Arraiolos	Arraiolos	Q699141	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0703	Borba	Borba	Q893339	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0704	Estremoz	Estremoz	Q625157	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0705	Évora	Évora	Q179948	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0706	Montemor-o-Novo	Montemor-o-Novo	Q538407	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0707	Mora	Mora	Q174800	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0708	Mourão	Mourão	Q1005121	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0709	Portel	Portel	Q591694	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0710	Redondo	Redondo	Q997608	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0711	Reguengos de Monsaraz	Reguengos de Monsaraz	Q990439	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0712	Vendas Novas	Vendas Novas	Q990418	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0713	Viana do Alentejo	Viana do Alentejo	Q1022265	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0714	Vila Viçosa	Vila Viçosa	Q1013623	municipality	district_or_island	07	seed.pt_admin_municipality
municipality	0801	Albufeira	Albufeira	Q373813	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0802	Alcoutim	Alcoutim	Q1000041	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0803	Aljezur	Aljezur	Q986095	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0804	Castro Marim	Castro Marim	Q986079	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0805	Faro	Faro	Q159457	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0806	Lagoa	Lagoa	Q985519	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0807	Lagos	Lagos	Q732548	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0808	Loulé	Loulé	Q586722	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0809	Monchique	Monchique	Q957663	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0810	Olhão	Olhão	Q740845	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0811	Portimão	Portimão	Q543542	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0812	São Brás de Alportel	São Brás de Alportel	Q988667	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0813	Silves	Silves	Q749180	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0814	Tavira	Tavira	Q372840	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0815	Vila do Bispo	Vila do Bispo	Q206320	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0816	Vila Real de Santo António	Vila Real de Santo António	Q750578	municipality	district_or_island	08	seed.pt_admin_municipality
municipality	0901	Aguiar da Beira	Aguiar da Beira	Q175373	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0902	Almeida	Almeida	Q617889	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0903	Celorico da Beira	Celorico da Beira	Q523596	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0904	Figueira de Castelo Rodrigo	Figueira de Castelo Rodrigo	Q644782	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0905	Fornos de Algodres	Fornos de Algodres	Q641715	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0906	Gouveia	Gouveia	Q599317	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0907	Guarda	Guarda	Q750594	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0908	Manteigas	Manteigas	Q986093	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0909	Mêda	Mêda	Q990335	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0910	Pinhel	Pinhel	Q917335	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0911	Sabugal	Sabugal	Q992645	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0912	Seia	Seia	Q76017	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0913	Trancoso	Trancoso	Q686868	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	0914	Vila Nova de Foz Côa	Vila Nova de Foz Côa	Q537471	municipality	district_or_island	09	seed.pt_admin_municipality
municipality	1001	Alcobaça	Alcobaça	Q651997	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1002	Alvaiázere	Alvaiázere	Q448229	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1003	Ansião	Ansião	Q569929	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1004	Batalha	Batalha	Q810715	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1005	Bombarral	Bombarral	Q891820	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1006	Caldas da Rainha	Caldas da Rainha	Q275689	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1007	Castanheira de Pêra	Castanheira de Pera	Q1013140	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1008	Figueiró dos Vinhos	Figueiró dos Vinhos	Q679642	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1009	Leiria	Leiria	Q206933	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1010	Marinha Grande	Marinha Grande	Q289852	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1011	Nazaré	Nazaré	Q497179	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1012	Óbidos	Óbidos	Q275862	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1013	Pedrógão Grande	Pedrógão Grande	Q1013094	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1014	Peniche	Peniche	Q941967	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1015	Pombal	Pombal	Q966825	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1016	Porto de Mós	Porto de Mós	Q1012710	municipality	district_or_island	10	seed.pt_admin_municipality
municipality	1101	Alenquer	Alenquer	Q988830	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1102	Arruda dos Vinhos	Arruda dos Vinhos	Q703854	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1103	Azambuja	Azambuja	Q634164	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1104	Cadaval	Cadaval	Q33661928	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1105	Cascais	Cascais	Q273059	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1106	Lisboa	Lisbon	Q33690701	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1107	Loures	Loures	Q917535	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1108	Lourinhã	Lourinhã	Q986017	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1109	Mafra	Mafra	Q986419	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1110	Oeiras	Oeiras	Q926700	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1111	Sintra	Sintra	Q190187	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1112	Sobral de Monte Agraço	Sobral de Monte Agraço	Q1005105	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1113	Torres Vedras	Torres Vedras	Q917319	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1114	Vila Franca de Xira	Vila Franca de Xira	Q917326	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1115	Amadora	Amadora	Q189166	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1116	Odivelas	Odivelas	Q850837	municipality	district_or_island	11	seed.pt_admin_municipality
municipality	1201	Alter do Chão	Alter do Chão	Q438263	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1202	Arronches	Arronches	Q700311	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1203	Avis	Avis	Q791134	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1204	Campo Maior	Campo Maior	Q995297	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1205	Castelo de Vide	Castelo de Vide	Q1000037	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1206	Crato	Crato	Q1005138	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1207	Elvas	Elvas	Q243849	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1208	Fronteira	Fronteira	Q647467	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1209	Gavião	Gavião	Q1005090	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1210	Marvão	Marvão	Q988863	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1211	Monforte	Monforte	Q769062	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1212	Nisa	Nisa	Q1013628	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1213	Ponte de Sor	Ponte de Sor	Q990365	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1214	Portalegre	Portalegre	Q622819	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1215	Sousel	Sousel	Q7565244	municipality	district_or_island	12	seed.pt_admin_municipality
municipality	1301	Amarante	Amarante	Q454875	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1302	Baião	Baião	Q804064	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1303	Felgueiras	Felgueiras	Q936904	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1304	Gondomar	Gondomar	Q983483	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1305	Lousada	Lousada	Q986741	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1306	Maia	Maia	Q990403	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1307	Marco de Canaveses	Marco de Canaveses	Q188050	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1308	Matosinhos	Matosinhos	Q841299	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1309	Paços de Ferreira	Paços de Ferreira	Q946398	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1310	Paredes	Paredes	Q631788	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1311	Penafiel	Penafiel	Q984656	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1312	Porto	Porto	Q36433	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1313	Póvoa de Varzim	Póvoa de Varzim	Q200459	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1314	Santo Tirso	Santo Tirso	Q917330	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1315	Valongo	Valongo	Q604262	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1316	Vila do Conde	Vila do Conde	Q917313	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1317	Vila Nova de Gaia	Vila Nova de Gaia	Q191135	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1318	Trofa	Trofa	Q987964	municipality	district_or_island	13	seed.pt_admin_municipality
municipality	1401	Abrantes	Abrantes	Q331191	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1402	Alcanena	Alcanena	Q986107	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1403	Almeirim	Almeirim	Q841235	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1404	Alpiarça	Alpiarça	Q999923	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1405	Benavente	Benavente	Q571140	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1406	Cartaxo	Cartaxo	Q841304	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1407	Chamusca	Chamusca	Q1000093	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1408	Constância	Constância	Q1003157	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1409	Coruche	Coruche	Q1000052	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1410	Entroncamento	Entroncamento	Q990422	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1411	Ferreira do Zêzere	Ferreira do Zêzere	Q995202	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1412	Golegã	Golegã	Q1012522	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1413	Mação	Mação	Q1012723	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1414	Rio Maior	Rio Maior	Q941958	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1415	Salvaterra de Magos	Salvaterra de Magos	Q1027809	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1416	Santarém	Santarém	Q273877	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1417	Sardoal	Sardoal	Q635165	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1418	Tomar	Tomar	Q622817	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1419	Torres Novas	Torres Novas	Q81139	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1420	Vila Nova da Barquinha	Vila Nova da Barquinha	Q995176	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1421	Ourém	Ourém	Q771546	municipality	district_or_island	14	seed.pt_admin_municipality
municipality	1501	Alcácer do Sal	Alcácer do Sal	Q850697	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1502	Alcochete	Alcochete	Q605319	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1503	Almada	Almada	Q328015	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1504	Barreiro	Barreiro	Q217394	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1505	Grândola	Grândola	Q986019	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1506	Moita	Moita	Q933912	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1507	Montijo	Montijo	Q826511	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1508	Palmela	Palmela	Q850855	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1509	Santiago do Cacém	Santiago do Cacém	Q990433	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1510	Seixal	Seixal	Q990448	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1511	Sesimbra	Sesimbra	Q1006408	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1512	Setúbal	Setúbal	Q173699	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1513	Sines	Sines	Q372922	municipality	district_or_island	15	seed.pt_admin_municipality
municipality	1601	Arcos de Valdevez	Arcos de Valdevez	Q490302	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1602	Caminha	Caminha	Q1029544	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1603	Melgaço	Melgaço	Q491888	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1604	Monção	Monção	Q425738	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1605	Paredes de Coura	Paredes de Coura	Q489105	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1606	Ponte da Barca	Ponte da Barca	Q491484	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1607	Ponte de Lima	Ponte de Lima	Q490180	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1608	Valença	Valença	Q492475	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1609	Viana do Castelo	Viana do Castelo	Q208158	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1610	Vila Nova de Cerveira	Vila Nova de Cerveira	Q164434	municipality	district_or_island	16	seed.pt_admin_municipality
municipality	1701	Alijó	Alijó	Q712064	municipality	district_or_island	17	seed.pt_admin_municipality
municipality	1702	Boticas	Boticas	Q894746	municipality	district_or_island	17	seed.pt_admin_municipality
municipality	1703	Chaves	Chaves	Q504580	municipality	district_or_island	17	seed.pt_admin_municipality
municipality	1704	Mesão Frio	Mesão Frio	Q1006385	municipality	district_or_island	17	seed.pt_admin_municipality
municipality	1705	Mondim de Basto	Mondim de Basto	Q932771	municipality	district_or_island	17	seed.pt_admin_municipality
municipality	1706	Montalegre	Montalegre	Q757860	municipality	district_or_island	17	seed.pt_admin_municipality
municipality	1707	Murça	Murça	Q513049	municipality	district_or_island	17	seed.pt_admin_municipality
municipality	1708	Peso da Régua	Peso da Régua	Q757858	municipality	district_or_island	17	seed.pt_admin_municipality
