level_code	admin_code	display_name	territory_name	territory_wikidata_id	territory_type	parent_level_code	parent_admin_code	source
autonomous_community_or_city	01	Andalucía	Andalusia	Q5783	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	02	Aragón	Aragon	Q4040	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	03	Asturias	Asturias	Q3934	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	04	Illes Balears	Balearic Islands	Q107356467	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	05	Canarias	Canary Islands	Q5813	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	06	Cantabria	Cantabria	Q3946	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	07	Castilla y León	Castile and León	Q5739	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	08	Castilla-La Mancha	Castile–La Mancha	Q5748	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	09	Cataluña	Catalonia	Q5705	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	10	Comunitat Valenciana	Valencian Community	Q5720	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	11	Extremadura	Extremadura	Q5777	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	12	Galicia	Galicia	Q3908	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	13	Comunidad de Madrid	Community of Madrid	Q5756	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	14	Región de Murcia	Region of Murcia	Q5772	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	15	Navarra	Navarre	Q4018	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	16	País Vasco	Basque Country	Q3995	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	17	La Rioja	La Rioja	Q5727	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	18	Ceuta	Ceuta	Q5823	region			seed.es_admin_autonomous_community_or_city
autonomous_community_or_city	19	Melilla	Melilla	Q5831	municipality			seed.es_admin_autonomous_community_or_city
province	01	Álava	Álava	Q81801	province	autonomous_community_or_city	16	seed.es_admin_province
province	02	Albacete	Albacete Province	Q54889	province	autonomous_community_or_city	08	seed.es_admin_province
province	03	Alicante	Province of Alicante	Q54936	province	autonomous_community_or_city	10	seed.es_admin_province
province	04	Almería	Almería Province	Q81802	province	autonomous_community_or_city	01	seed.es_admin_province
province	05	Ávila	Province of Ávila	Q55288	province	autonomous_community_or_city	07	seed.es_admin_province
province	06	Badajoz	Province of Badajoz	Q81803	province	autonomous_community_or_city	11	seed.es_admin_province
province	07	Illes Balears	Balearic Islands	Q107356469	province	autonomous_community_or_city	04	seed.es_admin_province
province	08	Barcelona	Barcelona Province	Q81949	province	autonomous_community_or_city	09	seed.es_admin_province
province	09	Burgos	Province of Burgos	Q55271	province	autonomous_community_or_city	07	seed.es_admin_province
province	10	Cáceres	Cáceres Province	Q81977	province	autonomous_community_or_city	11	seed.es_admin_province
province	11	Cádiz	Cádiz Province	Q81978	province	autonomous_community_or_city	01	seed.es_admin_province
province	12	Castellón	Castellón	Q54942	province	autonomous_community_or_city	10	seed.es_admin_province
province	13	Ciudad Real	Province of Ciudad Real	Q54932	province	autonomous_community_or_city	08	seed.es_admin_province
province	14	Córdoba	Córdoba Province	Q81972	province	autonomous_community_or_city	01	seed.es_admin_province
province	15	A Coruña	A Coruña Province	Q82119	province	autonomous_community_or_city	12	seed.es_admin_province
province	16	Cuenca	Cuenca Province	Q54888	province	autonomous_community_or_city	08	seed.es_admin_province
province	17	Girona	Province of Girona	Q7194	province	autonomous_community_or_city	09	seed.es_admin_province
province	18	Granada	Province of Granada	Q82142	province	autonomous_community_or_city	01	seed.es_admin_province
province	19	Guadalajara	Guadalajara Province	Q54925	province	autonomous_community_or_city	08	seed.es_admin_province
province	20	Gipuzkoa	Gipuzkoa	Q95010	province	autonomous_community_or_city	16	seed.es_admin_province
province	21	Huelva	Province of Huelva	Q95015	province	autonomous_community_or_city	01	seed.es_admin_province
province	22	Huesca	Huesca Province	Q55182	province	autonomous_community_or_city	02	seed.es_admin_province
province	23	Jaén	Jaén Province	Q95025	province	autonomous_community_or_city	01	seed.es_admin_province
province	24	León	León Province	Q71140	province	autonomous_community_or_city	07	seed.es_admin_province
province	25	Lleida	Province of Lleida	Q13904	province	autonomous_community_or_city	09	seed.es_admin_province
province	26	La Rioja	La Rioja	Q5727	province	autonomous_community_or_city	17	seed.es_admin_province
province	27	Lugo	Lugo Province	Q95027	province	autonomous_community_or_city	12	seed.es_admin_province
province	28	Madrid	Community of Madrid	Q5756	province	autonomous_community_or_city	13	seed.es_admin_province
province	29	Málaga	Málaga Province	Q95028	province	autonomous_community_or_city	01	seed.es_admin_province
province	30	Murcia	Region of Murcia	Q5772	province	autonomous_community_or_city	14	seed.es_admin_province
province	31	Navarra	Navarre	Q4018	province	autonomous_community_or_city	15	seed.es_admin_province
province	32	Ourense	Ourense	Q95038	province	autonomous_community_or_city	12	seed.es_admin_province
province	33	Asturias	Province of Asturias	Q24004403	province	autonomous_community_or_city	03	seed.es_admin_province
province	34	Palencia	Palencia Province	Q55269	province	autonomous_community_or_city	07	seed.es_admin_province
province	35	Las Palmas	Las Palmas	Q95080	province	autonomous_community_or_city	05	seed.es_admin_province
province	36	Pontevedra	Pontevedra Province	Q95086	province	autonomous_community_or_city	12	seed.es_admin_province
province	37	Salamanca	Province of Salamanca	Q71080	province	autonomous_community_or_city	07	seed.es_admin_province
province	38	Santa Cruz de Tenerife	Santa Cruz de Tenerife Province	Q99976	province	autonomous_community_or_city	05	seed.es_admin_province
province	39	Cantabria	Cantabria Province	Q31920747	province	autonomous_community_or_city	06	seed.es_admin_province
province	40	Segovia	Segovia Province	Q55283	province	autonomous_community_or_city	07	seed.es_admin_province
province	41	Sevilla	Seville Province	Q95088	province	autonomous_community_or_city	01	seed.es_admin_province
province	42	Soria	Soria Province	Q55276	province	autonomous_community_or_city	07	seed.es_admin_province
province	43	Tarragona	Province of Tarragona	Q98392	province	autonomous_community_or_city	09	seed.es_admin_province
province	44	Teruel	Teruel Province	Q54955	province	autonomous_community_or_city	02	seed.es_admin_province
province	45	Toledo	Toledo Province	Q54929	province	autonomous_community_or_city	08	seed.es_admin_province
province	46	Valencia	Province of Valencia	Q54939	province	autonomous_community_or_city	10	seed.es_admin_province
province	47	Valladolid	Valladolid Province	Q71097	province	autonomous_community_or_city	07	seed.es_admin_province
province	48	Bizkaia	Biscay	Q93366	province	autonomous_community_or_city	16	seed.es_admin_province
province	49	Zamora	Zamora Province	Q71113	province	autonomous_community_or_city	07	seed.es_admin_province
province	50	Zaragoza	Zaragoza Province	Q55180	province	autonomous_community_or_city	02	seed.es_admin_province
province	51	Ceuta	Ceuta	Q5823	province	autonomous_community_or_city	18	seed.es_admin_province
province	52	Melilla	Melilla	Q5831	province	autonomous_community_or_city	19	seed.es_admin_province
municipality	01001	Alegría-Dulantzi	Alegría/Dulantzi	Q1330796	municipality	province	01	seed.es_admin_municipality
municipality	01002	Amurrio	Amurrio	Q481760	municipality	province	01	seed.es_admin_municipality
municipality	01003	Aramaio	Aramaio	Q976743	municipality	province	01	seed.es_admin_municipality
municipality	01004	Artziniega	Artziniega	Q587131	municipality	province	01	seed.es_admin_municipality
municipality	01006	Armiñón	Armiñón	Q1113519	municipality	province	01	seed.es_admin_municipality
municipality	01008	Arratzua-Ubarrundia	Arratzua-Ubarrundia	Q1368923	municipality	province	01	seed.es_admin_municipality
municipality	01009	Asparrena	Asparrena	Q1368957	municipality	province	01	seed.es_admin_municipality
municipality	01010	Ayala/Aiara	Ayala-Aiara	Q1368772	municipality	province	01	seed.es_admin_municipality
municipality	01011	Baños de Ebro/Mañueta	Baños de Ebro	Q1382239	municipality	province	01	seed.es_admin_municipality
municipality	01013	Barrundia	Barrundia	Q961216	municipality	province	01	seed.es_admin_municipality
municipality	01014	Berantevilla	Berantevilla	Q1368868	municipality	province	01	seed.es_admin_municipality
municipality	01016	Bernedo	Bernedo	Q1368822	municipality	province	01	seed.es_admin_municipality
municipality	01017	Campezo/Kanpezu	Campezo/Kanpezu	Q1373973	municipality	province	01	seed.es_admin_municipality
municipality	01018	Zigoitia	Zigoitia	Q1443528	municipality	province	01	seed.es_admin_municipality
municipality	01019	Kripan	Kripan	Q1369053	municipality	province	01	seed.es_admin_municipality
municipality	01020	Kuartango	Kuartango	Q1368846	municipality	province	01	seed.es_admin_municipality
municipality	01021	Elburgo/Burgelu	Elburgo/Burgelu	Q1382246	municipality	province	01	seed.es_admin_municipality
municipality	01022	Elciego	Elciego	Q1368834	municipality	province	01	seed.es_admin_municipality
municipality	01023	Elvillar/Bilar	Elvillar/Bilar	Q1368805	municipality	province	01	seed.es_admin_municipality
municipality	01027	Iruraiz-Gauna	Iruraiz-Gauna	Q1443812	municipality	province	01	seed.es_admin_municipality
municipality	01028	Labastida/Bastida	Labastida	Q1155351	municipality	province	01	seed.es_admin_municipality
municipality	01030	Lagrán	Lagrán	Q1382223	municipality	province	01	seed.es_admin_municipality
municipality	01031	Laguardia	Laguardia - Guardia	Q303629	municipality	province	01	seed.es_admin_municipality
municipality	01032	Lanciego/Lantziego	Lanciego/Lantziego	Q1443959	municipality	province	01	seed.es_admin_municipality
municipality	01033	Lapuebla de Labarca	Lapuebla de Labarca	Q1445242	municipality	province	01	seed.es_admin_municipality
municipality	01034	Leza	Leza	Q1382266	municipality	province	01	seed.es_admin_municipality
municipality	01036	Laudio/Llodio	Laudio/Llodio	Q676903	municipality	province	01	seed.es_admin_municipality
municipality	01037	Arraia-Maeztu	Arraia-Maeztu	Q1369040	municipality	province	01	seed.es_admin_municipality
municipality	01039	Moreda de Álava/Moreda Araba	Moreda de Álava/Moreda Araba	Q1442886	municipality	province	01	seed.es_admin_municipality
municipality	01041	Navaridas	Navaridas	Q1442870	municipality	province	01	seed.es_admin_municipality
municipality	01042	Okondo	Okondo	Q1368782	municipality	province	01	seed.es_admin_municipality
municipality	01043	Oyón-Oion	Oyón-Oion	Q581589	municipality	province	01	seed.es_admin_municipality
municipality	01044	Peñacerrada-Urizaharra	Peñacerrada-Urizaharra	Q1452675	municipality	province	01	seed.es_admin_municipality
municipality	01046	Erriberagoitia/Ribera Alta	Ribera Alta/Erriberagoitia	Q1633915	municipality	province	01	seed.es_admin_municipality
municipality	01047	Ribera Baja/Erriberabeitia	Ribera Baja/Erribera Beitia	Q1445256	municipality	province	01	seed.es_admin_municipality
municipality	01049	Añana	Añana	Q1113405	municipality	province	01	seed.es_admin_municipality
municipality	01051	Agurain/Salvatierra	Agurain/Salvatierra	Q398698	municipality	province	01	seed.es_admin_municipality
municipality	01052	Samaniego	Samaniego	Q943857	municipality	province	01	seed.es_admin_municipality
municipality	01053	San Millán/Donemiliaga	San Millán-Donemiliaga	Q1616072	municipality	province	01	seed.es_admin_municipality
municipality	01054	Urkabustaiz	Urkabustaiz	Q1445218	municipality	province	01	seed.es_admin_municipality
municipality	01055	Valdegovía/Gaubea	Valdegovía/Gaubea	Q1452684	municipality	province	01	seed.es_admin_municipality
municipality	01056	Harana/Valle de Arana	Harana/Valle de Arana	Q1382230	municipality	province	01	seed.es_admin_municipality
municipality	01057	Villabuena de Álava/Eskuernaga	Villabuena de Álava/Eskuernaga	Q1443518	municipality	province	01	seed.es_admin_municipality
municipality	01058	Legutio	Legutio	Q1611490	municipality	province	01	seed.es_admin_municipality
municipality	01059	Vitoria-Gasteiz	Vitoria-Gasteiz	Q14318	municipality	province	01	seed.es_admin_municipality
municipality	01060	Yécora/Iekora	Yécora/Iekora	Q1443585	municipality	province	01	seed.es_admin_municipality
municipality	01061	Zalduondo	Zalduondo	Q1443609	municipality	province	01	seed.es_admin_municipality
municipality	01062	Zambrana	Zambrana	Q1113094	municipality	province	01	seed.es_admin_municipality
municipality	01063	Zuia	Zuia	Q228613	municipality	province	01	seed.es_admin_municipality
municipality	01901	Iruña Oka/Iruña de Oca	Iruña de Oca/Iruña Oka	Q1382293	municipality	province	01	seed.es_admin_municipality
municipality	01902	Lantarón	Lantarón	Q1447382	municipality	province	01	seed.es_admin_municipality
municipality	02001	Abengibre	Abengibre	Q559227	municipality	province	02	seed.es_admin_municipality
municipality	02002	Alatoz	Alatoz	Q559211	municipality	province	02	seed.es_admin_municipality
municipality	02003	Albacete	Albacete	Q15095	municipality	province	02	seed.es_admin_municipality
municipality	02004	Albatana	Albatana	Q559221	municipality	province	02	seed.es_admin_municipality
municipality	02005	Alborea	Alborea	Q559216	municipality	province	02	seed.es_admin_municipality
municipality	02006	Alcadozo	Alcadozo	Q559134	municipality	province	02	seed.es_admin_municipality
municipality	02007	Alcalá del Júcar	Alcalá del Júcar	Q559148	municipality	province	02	seed.es_admin_municipality
municipality	02008	Alcaraz	Alcaraz	Q559140	municipality	province	02	seed.es_admin_municipality
municipality	02009	Almansa	Almansa	Q13930	municipality	province	02	seed.es_admin_municipality
municipality	02010	Alpera	Alpera	Q559144	municipality	province	02	seed.es_admin_municipality
municipality	02011	Ayna	Aýna	Q1606086	municipality	province	02	seed.es_admin_municipality
municipality	02012	Balazote	Balazote	Q574364	municipality	province	02	seed.es_admin_municipality
municipality	02013	Balsa de Ves	Balsa de Ves	Q1606095	municipality	province	02	seed.es_admin_municipality
municipality	02014	Ballestero, El	El Ballestero	Q575814	municipality	province	02	seed.es_admin_municipality
municipality	02015	Barrax	Barrax	Q1606184	municipality	province	02	seed.es_admin_municipality
municipality	02016	Bienservida	Bienservida	Q574369	municipality	province	02	seed.es_admin_municipality
municipality	02017	Bogarra	Bogarra	Q1606133	municipality	province	02	seed.es_admin_municipality
municipality	02018	Bonete	Bonete	Q943394	municipality	province	02	seed.es_admin_municipality
municipality	02019	Bonillo, El	El Bonillo	Q54883	municipality	province	02	seed.es_admin_municipality
municipality	02020	Carcelén	Carcelén	Q574372	municipality	province	02	seed.es_admin_municipality
municipality	02021	Casas de Juan Núñez	Casas de Juan Núñez	Q574366	municipality	province	02	seed.es_admin_municipality
municipality	02022	Casas de Lázaro	Casas de Lázaro	Q574370	municipality	province	02	seed.es_admin_municipality
municipality	02023	Casas de Ves	Casas de Ves	Q1606156	municipality	province	02	seed.es_admin_municipality
municipality	02024	Casas-Ibáñez	Casas-Ibáñez	Q575715	municipality	province	02	seed.es_admin_municipality
municipality	02025	Caudete	Caudete	Q1606055	municipality	province	02	seed.es_admin_municipality
municipality	02026	Cenizate	Cenizate	Q575811	municipality	province	02	seed.es_admin_municipality
municipality	02027	Corral-Rubio	Corral-Rubio	Q575718	municipality	province	02	seed.es_admin_municipality
municipality	02028	Cotillas	Cotillas	Q575722	municipality	province	02	seed.es_admin_municipality
municipality	02029	Chinchilla de Monte-Aragón	Chinchilla de Montearagón	Q575893	municipality	province	02	seed.es_admin_municipality
municipality	02030	Elche de la Sierra	Elche de la Sierra	Q575812	municipality	province	02	seed.es_admin_municipality
municipality	02031	Férez	Férez	Q782032	municipality	province	02	seed.es_admin_municipality
municipality	02032	Fuensanta	Fuensanta	Q1635176	municipality	province	02	seed.es_admin_municipality
municipality	02033	Fuente-Álamo	Fuente-Álamo	Q599774	municipality	province	02	seed.es_admin_municipality
municipality	02034	Fuentealbilla	Fuentealbilla	Q389171	municipality	province	02	seed.es_admin_municipality
municipality	02035	Gineta, La	La Gineta	Q1614683	municipality	province	02	seed.es_admin_municipality
municipality	02036	Golosalvo	Golosalvo	Q1373963	municipality	province	02	seed.es_admin_municipality
municipality	02037	Hellín	Hellín	Q842652	municipality	province	02	seed.es_admin_municipality
municipality	02038	Herrera, La	La Herrera	Q582784	municipality	province	02	seed.es_admin_municipality
municipality	02039	Higueruela	Higueruela	Q1615193	municipality	province	02	seed.es_admin_municipality
municipality	02040	Hoya-Gonzalo	Hoya-Gonzalo	Q1623088	municipality	province	02	seed.es_admin_municipality
municipality	02041	Jorquera	Jorquera	Q1633451	municipality	province	02	seed.es_admin_municipality
municipality	02042	Letur	Letur	Q582823	municipality	province	02	seed.es_admin_municipality
municipality	02043	Lezuza	Lezuza	Q582778	municipality	province	02	seed.es_admin_municipality
municipality	02044	Liétor	Liétor	Q582808	municipality	province	02	seed.es_admin_municipality
municipality	02045	Madrigueras	Madrigueras	Q582891	municipality	province	02	seed.es_admin_municipality
municipality	02046	Mahora	Mahora	Q54878	municipality	province	02	seed.es_admin_municipality
municipality	02047	Masegoso	Masegoso	Q384843	municipality	province	02	seed.es_admin_municipality
municipality	02048	Minaya	Minaya	Q582832	municipality	province	02	seed.es_admin_municipality
municipality	02049	Molinicos	Molinicos	Q192390	municipality	province	02	seed.es_admin_municipality
municipality	02050	Montalvos	Montalvos	Q1623045	municipality	province	02	seed.es_admin_municipality
municipality	02051	Montealegre del Castillo	Montealegre del Castillo	Q593904	municipality	province	02	seed.es_admin_municipality
municipality	02052	Motilleja	Motilleja	Q593895	municipality	province	02	seed.es_admin_municipality
municipality	02053	Munera	Munera	Q941956	municipality	province	02	seed.es_admin_municipality
municipality	02054	Navas de Jorquera	Navas de Jorquera	Q593516	municipality	province	02	seed.es_admin_municipality
municipality	02055	Nerpio	Nerpio	Q593528	municipality	province	02	seed.es_admin_municipality
municipality	02056	Ontur	Ontur	Q1614888	municipality	province	02	seed.es_admin_municipality
municipality	02057	Ossa de Montiel	Ossa de Montiel	Q593918	municipality	province	02	seed.es_admin_municipality
municipality	02058	Paterna del Madera	Paterna del Madera	Q683624	municipality	province	02	seed.es_admin_municipality
municipality	02059	Peñascosa	Peñascosa	Q1614899	municipality	province	02	seed.es_admin_municipality
municipality	02060	Peñas de San Pedro	Peñas de San Pedro	Q1623065	municipality	province	02	seed.es_admin_municipality
municipality	02061	Pétrola	Pétrola	Q605252	municipality	province	02	seed.es_admin_municipality
municipality	02062	Povedilla	Povedilla	Q605270	municipality	province	02	seed.es_admin_municipality
municipality	02063	Pozohondo	Pozohondo	Q1623146	municipality	province	02	seed.es_admin_municipality
municipality	02064	Pozo-Lorente	Pozo-Lorente	Q605229	municipality	province	02	seed.es_admin_municipality
municipality	02065	Pozuelo	Pozuelo	Q605218	municipality	province	02	seed.es_admin_municipality
municipality	02066	Recueja, La	La Recueja	Q582911	municipality	province	02	seed.es_admin_municipality
municipality	02067	Riópar	Riópar	Q605263	municipality	province	02	seed.es_admin_municipality
municipality	02068	Robledo	Robledo	Q1615209	municipality	province	02	seed.es_admin_municipality
municipality	02069	Roda, La	La Roda	Q630706	municipality	province	02	seed.es_admin_municipality
municipality	02070	Salobre	Salobre	Q1602450	municipality	province	02	seed.es_admin_municipality
municipality	02071	San Pedro	San Pedro	Q1647551	municipality	province	02	seed.es_admin_municipality
municipality	02072	Socovos	Socovos	Q652654	municipality	province	02	seed.es_admin_municipality
municipality	02073	Tarazona de la Mancha	Tarazona de la Mancha	Q611263	municipality	province	02	seed.es_admin_municipality
municipality	02074	Tobarra	Tobarra	Q1622986	municipality	province	02	seed.es_admin_municipality
municipality	02075	Valdeganga	Valdeganga	Q54877	municipality	province	02	seed.es_admin_municipality
municipality	02076	Vianos	Vianos	Q609870	municipality	province	02	seed.es_admin_municipality
municipality	02077	Villa de Ves	Villa de Ves	Q609882	municipality	province	02	seed.es_admin_municipality
municipality	02078	Villalgordo del Júcar	Villalgordo del Júcar	Q611274	municipality	province	02	seed.es_admin_municipality
municipality	02079	Villamalea	Villamalea	Q609894	municipality	province	02	seed.es_admin_municipality
municipality	02080	Villapalacios	Villapalacios	Q615093	municipality	province	02	seed.es_admin_municipality
municipality	02081	Villarrobledo	Villarrobledo	Q82030	municipality	province	02	seed.es_admin_municipality
municipality	02082	Villatoya	Villatoya	Q615081	municipality	province	02	seed.es_admin_municipality
municipality	02083	Villavaliente	Villavaliente	Q615067	municipality	province	02	seed.es_admin_municipality
municipality	02084	Villaverde de Guadalimar	Villaverde de Guadalimar	Q615103	municipality	province	02	seed.es_admin_municipality
municipality	02085	Viveros	Viveros	Q1614659	municipality	province	02	seed.es_admin_municipality
municipality	02086	Yeste	Yeste	Q618586	municipality	province	02	seed.es_admin_municipality
municipality	02901	Pozo Cañada	Pozo Cañada	Q605265	municipality	province	02	seed.es_admin_municipality
municipality	03001	Atzúbia, l'	L'Atzúbia	Q618588	municipality	province	03	seed.es_admin_municipality
municipality	03002	Agost	Agost	Q1228383	municipality	province	03	seed.es_admin_municipality
municipality	03003	Agres	Agres	Q1753479	municipality	province	03	seed.es_admin_municipality
municipality	03004	Aigües	Aigües	Q618657	municipality	province	03	seed.es_admin_municipality
municipality	03005	Albatera	Albatera	Q618585	municipality	province	03	seed.es_admin_municipality
municipality	03006	Alcalalí	Alcalalí	Q619496	municipality	province	03	seed.es_admin_municipality
municipality	03007	Alcosser	Alcosser	Q619130	municipality	province	03	seed.es_admin_municipality
municipality	03008	Alcoleja	Alcoleja	Q619123	municipality	province	03	seed.es_admin_municipality
municipality	03009	Alcoi/Alcoy	Alcoy	Q494777	municipality	province	03	seed.es_admin_municipality
municipality	03010	Alfafara	Alfafara	Q619122	municipality	province	03	seed.es_admin_municipality
municipality	03011	Alfàs del Pi, l'	L'Alfàs del Pi	Q619126	municipality	province	03	seed.es_admin_municipality
municipality	03012	Algorfa	Algorfa	Q954749	municipality	province	03	seed.es_admin_municipality
municipality	03013	Algueña	Algueña	Q620867	municipality	province	03	seed.es_admin_municipality
municipality	03014	Alacant/Alicante	Alicante	Q11959	municipality	province	03	seed.es_admin_municipality
municipality	03015	Almoradí	Almoradí	Q620600	municipality	province	03	seed.es_admin_municipality
municipality	03016	Almudaina	Almudaina	Q1770937	municipality	province	03	seed.es_admin_municipality
municipality	03017	Alqueria d'Asnar, l'	L'Alqueria d'Asnar	Q621092	municipality	province	03	seed.es_admin_municipality
municipality	03018	Altea	Altea	Q436491	municipality	province	03	seed.es_admin_municipality
municipality	03019	Aspe	Aspe	Q1770153	municipality	province	03	seed.es_admin_municipality
municipality	03020	Balones	Balones	Q1770144	municipality	province	03	seed.es_admin_municipality
municipality	03021	Banyeres de Mariola	Banyeres de Mariola	Q621626	municipality	province	03	seed.es_admin_municipality
municipality	03022	Benasau	Benasau	Q1770136	municipality	province	03	seed.es_admin_municipality
municipality	03023	Beneixama	Beneixama	Q621622	municipality	province	03	seed.es_admin_municipality
municipality	03024	Benejúzar	Benejúzar	Q1752438	municipality	province	03	seed.es_admin_municipality
municipality	03025	Benferri	Benferri	Q1751451	municipality	province	03	seed.es_admin_municipality
municipality	03026	Beniarbeig	Beniarbeig	Q1649859	municipality	province	03	seed.es_admin_municipality
municipality	03027	Beniardà	Beniardà	Q1770182	municipality	province	03	seed.es_admin_municipality
municipality	03028	Beniarrés	Beniarrés	Q621839	municipality	province	03	seed.es_admin_municipality
municipality	03029	Benigembla	Benigembla	Q1763714	municipality	province	03	seed.es_admin_municipality
municipality	03030	Benidoleig	Benidoleig	Q1753061	municipality	province	03	seed.es_admin_municipality
municipality	03031	Benidorm	Benidorm	Q487981	municipality	province	03	seed.es_admin_municipality
municipality	03032	Benifallim	Benifallim	Q930303	municipality	province	03	seed.es_admin_municipality
municipality	03033	Benifato	Benifato	Q370955	municipality	province	03	seed.es_admin_municipality
municipality	03034	Benijófar	Benijófar	Q1650580	municipality	province	03	seed.es_admin_municipality
municipality	03035	Benilloba	Benilloba	Q1770091	municipality	province	03	seed.es_admin_municipality
municipality	03036	Benillup	Benillup	Q1771932	municipality	province	03	seed.es_admin_municipality
municipality	03037	Benimantell	Benimantell	Q1752443	municipality	province	03	seed.es_admin_municipality
municipality	03038	Benimarfull	Benimarfull	Q1770942	municipality	province	03	seed.es_admin_municipality
municipality	03039	Benimassot	Benimassot	Q1770191	municipality	province	03	seed.es_admin_municipality
municipality	03040	Benimeli	Benimeli	Q1637136	municipality	province	03	seed.es_admin_municipality
municipality	03041	Benissa	Benissa	Q1649406	municipality	province	03	seed.es_admin_municipality
municipality	03042	Poble Nou de Benitatxell, el/Benitachell	el Poble Nou de Benitatxell	Q817349	municipality	province	03	seed.es_admin_municipality
municipality	03043	Biar	Biar	Q1763764	municipality	province	03	seed.es_admin_municipality
municipality	03044	Bigastro	Bigastro	Q1763754	municipality	province	03	seed.es_admin_municipality
municipality	03045	Bolulla	Bolulla	Q891663	municipality	province	03	seed.es_admin_municipality
municipality	03046	Busot	Busot	Q1749271	municipality	province	03	seed.es_admin_municipality
municipality	03047	Calp	Calpe	Q671272	municipality	province	03	seed.es_admin_municipality
municipality	03048	Callosa d'en Sarrià	Callosa d'en Sarrià	Q1770160	municipality	province	03	seed.es_admin_municipality
municipality	03049	Callosa de Segura	Callosa de Segura	Q1750915	municipality	province	03	seed.es_admin_municipality
municipality	03050	Campello, el	El Campello	Q842224	municipality	province	03	seed.es_admin_municipality
municipality	03051	Camp de Mirra, el/Campo de Mirra	Campo de Mirra	Q1553410	municipality	province	03	seed.es_admin_municipality
municipality	03052	Cañada	Cañada	Q1553440	municipality	province	03	seed.es_admin_municipality
municipality	03053	Castalla	Castalla	Q1646122	municipality	province	03	seed.es_admin_municipality
municipality	03054	Castell de Castells	Castell de Castells	Q1753070	municipality	province	03	seed.es_admin_municipality
municipality	03055	Catral	Catral	Q1752447	municipality	province	03	seed.es_admin_municipality
municipality	03056	Cocentaina	Cocentaina	Q1231003	municipality	province	03	seed.es_admin_municipality
municipality	03057	Confrides	Confrides	Q1768778	municipality	province	03	seed.es_admin_municipality
municipality	03058	Cox	Cox	Q1640230	municipality	province	03	seed.es_admin_municipality
municipality	03059	Crevillent	Crevillent	Q1616611	municipality	province	03	seed.es_admin_municipality
municipality	03060	Quatretondeta	Quatretondeta	Q1768829	municipality	province	03	seed.es_admin_municipality
municipality	03061	Daya Nueva	Daya Nueva	Q1752092	municipality	province	03	seed.es_admin_municipality
municipality	03062	Daya Vieja	Daya Vieja	Q1768811	municipality	province	03	seed.es_admin_municipality
municipality	03063	Dénia	Dénia	Q646725	municipality	province	03	seed.es_admin_municipality
municipality	03064	Dolores	Dolores	Q782158	municipality	province	03	seed.es_admin_municipality
municipality	03065	Elx/Elche	Elche	Q10509	municipality	province	03	seed.es_admin_municipality
municipality	03066	Elda	Elda	Q608985	municipality	province	03	seed.es_admin_municipality
municipality	03067	Fageca	Fageca	Q426123	municipality	province	03	seed.es_admin_municipality
municipality	03068	Famorca	Famorca	Q1751994	municipality	province	03	seed.es_admin_municipality
municipality	03069	Finestrat	Finestrat	Q1646107	municipality	province	03	seed.es_admin_municipality
municipality	03070	Formentera del Segura	Formentera del Segura	Q1768790	municipality	province	03	seed.es_admin_municipality
municipality	03071	Gata de Gorgos	Gata de Gorgos	Q376236	municipality	province	03	seed.es_admin_municipality
municipality	03072	Gaianes	Gaianes	Q1768853	municipality	province	03	seed.es_admin_municipality
municipality	03073	Gorga	Gorga	Q1769746	municipality	province	03	seed.es_admin_municipality
municipality	03074	Granja de Rocamora	Granja de Rocamora	Q1769353	municipality	province	03	seed.es_admin_municipality
municipality	03075	Castell de Guadalest, el	El Castell de Guadalest	Q984526	municipality	province	03	seed.es_admin_municipality
municipality	03076	Guardamar del Segura	Guardamar del Segura	Q927965	municipality	province	03	seed.es_admin_municipality
municipality	03077	Fondó de les Neus, el/Hondón de las Nieves	El Fondó de les Neus	Q1768905	municipality	province	03	seed.es_admin_municipality
municipality	03078	Hondón de los Frailes	Hondón de los Frailes	Q1985343	municipality	province	03	seed.es_admin_municipality
municipality	03079	Ibi	Ibi	Q530567	municipality	province	03	seed.es_admin_municipality
municipality	03080	Jacarilla	Jacarilla	Q1768912	municipality	province	03	seed.es_admin_municipality
municipality	03081	Xaló	Jalón	Q1752098	municipality	province	03	seed.es_admin_municipality
municipality	03082	Xàbia/Jávea	Xàbia	Q851020	municipality	province	03	seed.es_admin_municipality
